src_ip_numeric,Amazon_time_occupation,AmazonVideo_time_occupation,Apple_time_occupation,AppleiCloud_time_occupation,AppleiTunes_time_occupation,AppleStore_time_occupation,DataSaver_time_occupation,Deezer_time_occupation,Dropbox_time_occupation,eBay_time_occupation,Facebook_time_occupation,GMail_time_occupation,Google_time_occupation,GoogleDocs_time_occupation,GoogleDrive_time_occupation,GoogleHangoutDuo_time_occupation,GoogleMaps_time_occupation,GooglePlus_time_occupation,GoogleServices_time_occupation,HTTP_time_occupation,HTTP_Proxy_time_occupation,IMO_time_occupation,Instagram_time_occupation,LinkedIn_time_occupation,LotusNotes_time_occupation,Messenger_time_occupation,MS_OneDrive_time_occupation,MSN_time_occupation,NetFlix_time_occupation,Playstation_time_occupation,PlayStore_time_occupation,PS_VUE_time_occupation,Sina_Weibo_time_occupation,Skype_time_occupation,SkypeCall_time_occupation,Snapchat_time_occupation,SoundCloud_time_occupation,Spotify_time_occupation,Steam_time_occupation,TeamViewer_time_occupation,Telegram_time_occupation,TikTok_time_occupation,Tuenti_time_occupation,Twitch_time_occupation,Twitter_time_occupation,Viber_time_occupation,Waze_time_occupation,WeChat_time_occupation,WhatsApp_time_occupation,WhatsAppCall_time_occupation,WhatsAppFiles_time_occupation,Wikipedia_time_occupation,Xbox_time_occupation,Yahoo_time_occupation,YouTube_time_occupation,Zoom_time_occupation,Amazon_data_occupation,AmazonVideo_data_occupation,Apple_data_occupation,AppleiCloud_data_occupation,AppleiTunes_data_occupation,AppleStore_data_occupation,DataSaver_data_occupation,Deezer_data_occupation,Dropbox_data_occupation,eBay_data_occupation,Facebook_data_occupation,GMail_data_occupation,Google_data_occupation,GoogleDocs_data_occupation,GoogleDrive_data_occupation,GoogleHangoutDuo_data_occupation,GoogleMaps_data_occupation,GooglePlus_data_occupation,GoogleServices_data_occupation,HTTP_data_occupation,HTTP_Proxy_data_occupation,IMO_data_occupation,Instagram_data_occupation,LinkedIn_data_occupation,LotusNotes_data_occupation,Messenger_data_occupation,MS_OneDrive_data_occupation,MSN_data_occupation,NetFlix_data_occupation,Playstation_data_occupation,PlayStore_data_occupation,PS_VUE_data_occupation,Sina.Weibo._data_occupation,Skype_data_occupation,SkypeCall_data_occupation,Snapchat_data_occupation,SoundCloud_data_occupation,Spotify_data_occupation,Steam_data_occupation,TeamViewer_data_occupation,Telegram_data_occupation,TikTok_data_occupation,Tuenti_data_occupation,Twitch_data_occupation,Twitter_data_occupation,Viber_data_occupation,Waze_data_occupation,WeChat_data_occupation,WhatsApp_data_occupation,WhatsAppCall_data_occupation,WhatsAppFiles_data_occupation,Wikipedia_data_occupation,Xbox_data_occupation,Yahoo_data_occupation,YouTube_data_occupation,Zoom_data_occupation,cluster
3232268456,5866.924013,1109.806262,790.283133,1096.484123,53.919554,6.689058,0,0,4297.413253,0,544.687609,3889.504227,63536.480624,1062.18215,1078.704226,0,0,0,10046.467898,5783.192707,7.192268,0,1181.459649,443.954643,0,1519.947205,110.853054,203.23545,0.217913,0,273.952672,0,0,333.061184,0.000799,0,0,0,0,0,0,0,0,0,421.298468,0,0,0,6416.465017,0,0,10.627754,0,113.360998,404.026817,0,17816.944254,1556.906268,58244.709585,22137.580125,26995.750222,2152.515696,0,0,4121.591824,0,796.754947,41025.206677,17932.475192,74147.116353,77991.84939,0,0,0,44930.835648,9618.056894,356.76496,0,37408.037273,199.661657,0,1884.665536,130.953028,1935.408227,784.148751,0,2452.368966,0,0,3625.669381,98.977809,0,0,0,0,0,0,0,0,0,1361.644764,0,0,0,33965.161551,0,0,18054.370741,0,3672.434805,12331.266238,0,2
3232266563,2394.65281,0,0,0,0,0,0,0,0,0,68.793162,0,8372.855561,0,0,0,0,0,1470.382117,4719.371944,4941.118351,0,0,182.341254,0,0,18.953348,147.475897,0,0,0,0,0,135.732431,0,0,0,0,0,0,0,0,0,0,2843.025338,0,0,0,0,0,0,426.713488,0,0,7.138789,0,96413.325581,0,0,0,0,0,0,0,0,0,10525.466667,0,9847.76,0,0,0,0,0,3910.737705,181356.3,221538.025,0,0,4014.75,0,0,280,3889.833333,0,0,0,0,0,6514,0,0,0,0,0,0,0,0,0,0,3621.555556,0,0,0,0,0,0,76045.666667,0,0,6051.428571,0,0
3232267701,17762.991414,24.398329,0,0,0,0,610.12034,0,4284.480731,0,495.432427,3688.589291,78416.825448,827.737782,1303.627298,56638.477254,0,127.886958,12129.83158,4761.667541,0.30256,0,1441.156933,1000.562053,0,1147.408325,446.204114,568.918501,0,0,206.244594,0,0,1750.56962,0,0,0,0,0,359.558713,441.8979,0,0,0,664.813475,0,0,0,5353.598039,0,0,0,1.347326,136.647362,919.869254,0,36871.599471,772.281369,0,0,0,0,2317.015291,0,2774.692303,0,4067.502026,351225.41389,21370.752705,1098388.176311,521368.274169,8036.102875,0,1947.52758,24990.287364,155487.815507,266.39177,0,429182.320442,15528.584467,0,3313.592895,2281.81817,2821.068042,0,0,18642.893901,0,0,6741.723741,0,0,0,0,0,20144.501459,1008.146568,0,0,0,5108.394619,0,0,0,10520.039362,0,0,0,9.058147,3377.515224,3297036.820836,0,2
3232266626,4765.766732,54.645073,0,0,28.10446,0,0,0,0,0,596.844044,23176.166322,255490.590212,151.396777,3523.580163,0,75.806499,0,6731.814528,2494.775413,12283.03304,0,0,8.960433,0,0,22.239778,1465.674808,0,0,0,0,0,2158.452497,0,0,383.083518,0,0,0,0,0,0,0,2218.310541,0,0,0,0,0,0,157.154989,406.740861,1128.159113,20970.838378,0,11119.425894,25598.62333,0,0,1271.845015,0,0,0,0,0,11548.444099,127723.415566,31451.511703,379779.052836,154070.554195,0,183256.121747,0,16611.650566,559874.602986,11411.038357,0,0,2688.314082,0,0,173.413941,18928.313669,0,0,0,0,0,9474.474613,0,0,9531.244908,0,0,0,0,0,0,0,19015.651429,0,0,0,0,0,0,12386.413143,6976.721663,3560.322413,739650.128118,0,1
3232267262,2190.29085,424.140728,0,0,0,0,0,0,2533.48644,0,458.634495,8727.581161,442944.879422,9507.01333,6224.693801,0,0,0,23508.121085,44301.972931,1869.02152,0,0.016186,393.58821,0,0,432.899034,1234.337273,0,0,0,0,0,1434.561528,0,0,0,0,0,0,0,0,0,0,8157.1494,0,0,0,0,0,0,653.569144,0.893513,32.199736,44986.49288,0,18566.370575,8876.528241,0,0,0,0,0,0,1754.92197,0,2159.424828,423179.412316,43803.448946,897915.940307,208748.628299,0,0,0,4569.475237,45337.666664,922.08069,0,174.12511,5259.889659,0,0,3020.704949,2253.908835,0,0,0,0,0,5769.938336,0,0,0,0,0,0,0,0,0,0,9543.270506,0,0,0,0,0,0,31270.822439,5226.108275,5942.540579,1392667.96837,0,1
3232266746,46776.600765,1059.167743,0,0,0,0,0,0,0,0,281.376131,21882.469222,371475.408938,0,2138.865732,18990.48662,293.951377,27.052707,27141.89593,66485.758181,13912.3572,0,0.146972,39.960158,0,0,0.219873,608.316677,0,0,142.40414,0,0,835.031717,0,10.00221,0,2036.022508,0,0,0,0,0,0,2314.947702,0,0,0,0,0,0,242.519073,0,3606.951249,11426.357933,0,26987.621899,24452.994022,0,0,0,0,0,0,0,0,6143.622872,155850.110881,23605.849076,0,272248.817651,1660.142193,2847.703757,3241.024212,23401.191722,92179.279427,5438.227344,0,72.044394,195.325446,0,0,356.280779,785.52612,0,0,1253.207621,0,0,35477.248081,0,4181.625404,0,141212.750119,0,0,0,0,0,0,13907.817219,0,0,0,0,0,0,12111.191168,0,4164.743779,1324753.376335,0,1
3232266756,0,0,0,0,0,0,0,0,0,0,0,0,110553.906268,296.459023,858.792422,0,0,0,35350.929683,34.999082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69847.744029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1474137.220581,3327.727273,4587.529412,0,0,0,1383.143843,4857.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5753.266667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3232267542,35302.722229,420.974697,0,0,154.149951,0,0,0,5464.748018,0,3392.66626,22091.723584,378229.461059,656.440713,2557.265442,25.045187,336.256509,73.423445,13721.753438,43809.776504,178.270232,0,0.003996,243.400277,0,0,336.050372,6093.806448,0,0,210.019014,0,0,11791.287396,0,0,0,1892.031864,0,0,0,0,0,0,2365.206434,0,0,0,31134.347915,116.351722,0,75.73035,335.042042,6059.014102,56865.038798,0,11499.613062,2203.28093,0,0,2173.060798,0,0,0,49825.757411,0,87805.015069,83439.079534,73225.461716,46515.652201,482712.063046,2722.282093,4561.613341,309.595022,4345.15332,46418.644046,25.328707,0,186,9192.953913,0,0,5175.556375,3907.371741,0,0,668.761273,0,0,19358.313435,0,0,0,1769.3943,0,0,0,0,0,0,6003.750952,0,0,0,202946.588202,68975.424765,0,13670.205994,4081.661346,76460.924072,2312497.986557,0,1
3232266905,4643.67838,316.823257,486.497282,309.070206,24.8849,33.281664,902.899305,0,6468.700227,0,195.721767,2441.902208,46516.051997,2273.184267,1409.30765,0,0,227.922947,9635.495583,10792.584359,83.061224,0,0,75.220091,0,0,156.467145,235.937822,0,0,0,0,0,3141.21734,0,0,0,0,0,0,0,0,0,0,1229.802076,0,0,0,329.206062,0,0,5.686191,626.414224,0,164.316981,0,37059.317751,275.213787,4820.178213,9206.237036,8150.288876,10592.106483,1746.566997,0,9479.94908,0,1542.720129,215858.927676,12173.782571,882750.42756,391469.251286,0,0,1099.960692,24222.299911,62449.187189,2767.743088,0,0,13763.893255,0,0,5018.795554,6546.407916,0,0,0,0,0,2352.510755,0,0,0,0,0,0,0,0,0,0,2429.66784,0,0,0,3203.392814,0,0,7387.582062,1721.925484,0,12160.498826,0,2
3232268082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3232268540,1397.586635,0,169.027027,650.68555,0,0,0,0,0,0,36.768659,948.390115,15757.735222,4.000073,128.774461,0,0,0,1725.328356,1227.372613,133.161086,0,0,116.60606,0,0,347.685413,2279.892197,0,0,0,0,0,219.964666,0,0,0,0,0,0,0,0,0,0,20.143194,0,0,0,1152.507155,0,0,0,0,204.600252,327.056727,0,53283.25,0,10626.151515,6008.666667,0,0,0,0,0,0,5734.434783,965286.5,45312.367003,3519.5,1384805.142857,0,0,0,127446.117647,5198.205128,101.234043,0,0,2676,0,0,4462.4,4189.1875,0,0,0,0,0,2729,0,0,0,0,0,0,0,0,0,0,18675,0,0,0,20980.511628,0,0,0,0,4068.333333,241165.75,0,0
3232267198,29530.92743,6217.346433,1770.660336,2894.920707,75.802493,0.093915,0,0,19125.156019,0,2938.100607,2011.868168,101258.62181,814.708449,1956.037766,25045.176474,0,450.875253,21232.644312,18417.875232,202.658383,0,332.014789,22.00898,0,11332.396098,1814.473807,206.923788,652.824762,0.001261,504.581637,0,0,2478.923212,0,0,0,2061.681876,0,1708.343629,0,0,0,0,2972.789242,0,0,0,7003.371673,0,0,0,233.725497,2.1608,1224.776528,1.085983,12932.068679,80695.626914,97485.110444,15278.258091,9172.76014,15346.808363,0,0,10201.630403,0,2553.569448,287966.22831,19175.493047,22916.485586,24764.878976,1179.370982,0,3891.763368,10296.62874,59125.475132,480759.098218,0,31022.076962,12.129959,0,5434.213593,4032.953246,3464.657939,3807.457622,46.377358,13667.290167,0,0,5349.603436,0,0,0,26265.861887,0,87494.718844,0,0,0,0,3333.4876,0,0,0,11166.645493,0,0,0,1309.89563,75.51515,122205.576943,28118.147951,2
3232268455,12630.145988,1438.822889,192.842435,782.76635,0,0,104.655513,0,8777.311558,0,1419.802323,3273.436799,77699.770535,1009.542042,348.317739,0,0,0,14703.559929,6688.228235,51.26366,0,862.264936,1388.116375,0,436.713725,122.92241,142.8531,0,0,195.819411,0,0,1647.734698,0,0,0,0,0,0,0,0,0,0,738.633958,0,0,0,10076.999112,47.733343,0,648.43704,0,277.457812,3161.640027,0,32506.556072,55133.731715,8489.271896,10503.267158,0,0,1829.095937,0,2500.542289,0,2186.946476,118573.205554,31439.886557,138252.298543,188741.361804,0,0,0,90013.151828,188201.94745,658.324876,0,22017.682067,14695.352978,0,1981.898442,2375.194705,2535.783288,0,0,3553.287585,0,0,3855.359869,0,0,0,0,0,0,0,0,0,0,14547.724094,0,0,0,13764.28313,344.340489,0,31034.798939,0,3557.432195,147858.613387,0,2
3232267068,44630.09006,5349.863732,0,0,42.739504,0,0,0,0,0,827.574445,10551.544164,609856.304546,14945.356032,6599.765573,0,0,22.331275,26258.300861,59982.610807,1.900432,0,959.158926,0.137584,0,0,101.652084,1413.691743,0,0.007824,0,0,0,3753.759559,0,0,0,0,0,0,0,0,0,0,4471.832936,0,0,0,32007.192612,0,0,484.975308,0,119.641247,5121.873756,0,26705.494622,169243.833302,0,0,1321.703561,0,0,0,0,0,5557.104532,96034.470108,21155.255568,419196.549382,65464.937961,0,0,3100.370469,8892.060354,222652.186905,4577.161824,0,18372.932119,25.422028,0,0,88074.973167,210368.217959,0,21.767538,0,0,0,6089.244073,0,0,0,0,0,0,0,0,0,0,123948.938273,0,0,0,347690.326511,0,0,29237.240793,0,4134.327071,537618.113039,0,1
3232267876,40332.197781,1791.673673,1.022592,29.539514,14.732242,0,0,0,503.8612,0,1076.915754,5235.285589,154991.589388,2170.533435,1421.029562,0,0.09621,0.000164,38451.858212,30054.151313,4396.979478,0,2067.652306,0.004818,0,7.053484,190.595813,888.777333,3.146031,0.019027,585.913836,0,0,4977.897026,0,0,0,0,0,0,0,0,0,0,6419.572588,0,0,0,3639.424172,68.833385,0,485.919803,0,6424.773765,6421.923708,0,5927.164677,6235.119524,771.373013,4021.666522,1992.157102,0,0,0,134.652967,0,2216.61791,264612.849702,164281.582037,90293.999263,81290.883948,0,375.77069,97.988799,17570.933265,195350.276903,88.946449,0,59014.460712,175.120895,0,1605.133951,2067.081528,8016.584116,313.500658,36.4027,720.857998,0,0,16316.863943,0,0,0,0,0,0,0,0,0,0,24893.327653,0,0,0,664.604126,86625.217423,0,31605.564917,0,34934.873497,432881.191397,0,1
3232267692,23687.01282,250.214924,0,0,0,0,631.140436,0,0,0,784.095151,2779.120626,60498.247744,511.414511,913.051044,0.17086,0,0.063038,6651.096082,11760.331263,2438.104089,0,0.062711,549.915771,0,28.359356,34.538017,907.039612,0,2.22012,327.540004,0,0,882.070991,0,0,0,0,0,0,0,0,0,0,5998.775603,0,0,0,113.809286,901.105926,0,458.363213,0,855.428086,3869.790979,0,16307.112676,84331.666667,0,0,0,0,1994.363636,0,0,0,6643.684211,585558.894737,47656.846774,953266.777778,414441.285714,3788,0,138,48137.251908,429663.902778,737.931818,0,186,3767.5,0,2753.823529,140,2914.896552,0,622.666667,4412.5,0,0,25811.333333,0,0,0,0,0,0,0,0,0,0,7184.085714,0,0,0,1756.5,27835.537037,0,53136.833333,0,4243.4,840169.816092,0,0
3232267302,1011.896919,0,2612.792304,518.152855,25.746653,1.160546,0,0,0,0,325.431308,2327.90442,57236.816832,315.884828,861.648267,0,0,23.830348,3843.417193,3326.877841,0,0,0,0,0,23.539126,341.442274,27.340541,220.595948,0,1.554038,0,0,510.427854,0,0,0,0,519.124147,0,0,0,0,0,260.229281,0,0,0,2609.853888,0,0,0,6.099519,11.681121,1266.612346,0,7682.503352,0,600.540621,9679.499753,14542.720918,10207.180538,0,0,0,0,3134.961976,269323.679478,19896.221877,5391584.657548,192506.72403,0,0,3454.144836,5767.582239,130272.82826,0,0,0,0,0,1489.934932,683.986177,5704.099439,6247.187516,0,60.008335,0,0,6593.412932,0,0,0,0,1093.855901,0,0,0,0,0,4496.53612,0,0,0,124521.376463,0,0,0,6337.408955,4859.30125,285749.604701,0,2
3232266802,702.27684,51.454068,247.765754,271.983566,126.697861,63.511879,0,0,8381.662075,0,44.70591,1259.460185,24865.699016,67.139658,0,0,0,0.000165,8115.633424,1583.456319,0.001271,0,768.793594,20.745222,0,20.383754,0,72.739303,712.255721,0.00153,143.188235,0,0,1.311621,0,0,1671.702943,16.195992,0,0,0,0,0,0,384.490433,0,0,0,8664.671338,28.017901,0,0,0,0,514.103943,0,51516.913131,267544.584882,9206.03503,2871.588938,19860.279514,6804.604658,0,0,1642.002195,0,2690.705966,23665.158093,16218.786519,8518.21564,0,0,0,54.482969,10892.027874,108132.545532,6.255303,0,61064.635814,5483.11665,0,2087.805011,0,646.023399,14358.888642,63.798857,2283.817434,0,0,2678.877531,0,0,14903.01926,15621.687359,0,0,0,0,0,0,15776.338538,0,0,0,181227.720017,66050.405818,0,0,0,0,1685112.731613,0,2
3232267559,13186.723514,574.212825,685.857637,414.78842,68.304999,7.017181,154.219677,0,4514.25165,0,647.962896,3760.600336,78193.297525,1676.529744,677.875372,0.432739,0,0.091876,12023.345301,5921.301412,2.818417,0,608.734555,405.947915,0,791.796033,631.966054,608.558938,0,0,21.291882,0,0.280697,1360.836622,0,0,0,138.10219,0,0,0,0,0,0,7550.452495,0,0,0,7179.440921,0,0,83.063535,0.131137,79.429705,1148.562747,0,117204.559031,16023.959268,6176.381948,3869.532537,9269.548758,9601.655431,62.070526,0,13639.769177,0,3560.036312,471033.917823,33165.17674,855860.752566,196184.919289,3883.552664,0,44.335176,18002.143306,31711.70917,1509.352621,0,5382.667283,917.462554,0,917.572513,3441.689891,2490.841284,0,0,9893.701934,0,129.963448,4084.55551,0,0,0,1093.212984,0,0,0,0,0,0,14518.530956,0,0,0,71898.009198,0,0,2105.421598,7915.710131,7.500042,208676.456239,0,2
3232266902,5.229026,0,0,0,0,0,0,0,0,0,0,0,19.401834,0,0,0,0,0,0.829921,3079.842725,0,0,0,0,0,0,187.46543,826.161329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2329.333333,0,0,0,0,0,0,0,0,0,0,0,2257.75,0,0,0,0,0,4290,2306.407407,0,0,0,0,0,0,12041,3388.444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3232267617,398.628744,96.384869,1705.286602,103.796133,41.375766,71.802239,0,0,5836.50194,0,20.652953,817.616475,18505.476598,5.44974,263.806589,0,0,0,1936.412708,3677.973697,1313.604196,0,7.6e-05,27.528915,0,0,117.833055,230.552248,19.95013,0.000321,0,0,0,0,0,0,0,19.076563,0,0,0,0,0,0,0.00037,0,0,0,8147.860473,210.818279,0,0,0,0,317.32319,0,6177.056606,247189.0942,1924.792408,2417.001674,2030.487223,6693.34116,0,0,513.027552,0,2884.178727,444719.919465,44101.450697,936.875524,102631.283299,0,0,0,5514.228678,482138.482357,2509.192981,0,25.706473,1269.780937,0,0,1228.356591,1164.872881,1948.765724,49.737993,0,0,0,0,0,0,0,10222.213813,0,0,0,0,0,0,52.909237,0,0,0,56594.801056,69895.375601,0,0,0,0,4316511.445905,0,2
3232267569,32159.715017,0,0,0,0,0,0,0,0,0,273.04341,21205.414508,166928.665447,145.449771,759.24566,0,0,0,55062.46443,49148.806858,53451.765543,0,0.414348,0,58.850993,0,0,65.437864,0,0,46.403973,0,0,6.147518,0,0,0,0,0,0,0,0,0,0,1419.851089,0,0,0,714.232065,0,0,0,0,4.002205,21701.802928,0,3435.845005,0,0,0,0,0,0,0,0,0,6810.167541,591282.764934,31705.47803,664511.002488,262712.72652,0,0,0,10300.710839,121854.506535,37750.025908,0,5859.925491,0,169455.731548,0,0,275.860963,0,0,3887.083379,0,0,1288.637239,0,0,0,0,0,0,0,0,0,0,33412.540871,0,0,0,16759.089648,0,0,0,0,9087.045015,1250844.691101,0,1
3232268077,5974.317374,125.775103,0,0,0,0,0,0,8041.43858,0,873.909274,66.018522,52759.094557,0.000481,13.23049,0,0,427.488161,8464.693764,3834.108868,0,0,0.127836,363.079717,0,0,0,201.25239,0,0,0,0,0,2371.691079,0,0,0,0,0,0,0,0,0,0,5540.782936,0,0,0,0,0,0,0,22.142467,2142.015625,1563.019466,0,15563.494737,20858.5,0,0,0,0,0,0,211723.918919,0,5876.742857,11566.117647,18060.285544,138,16120.777778,0,0,3912.875,8648.805195,11860.811659,0,0,186,1057.444444,0,0,0,4019,0,0,0,0,0,3470.5,0,0,0,0,0,0,0,0,0,0,4115.3,0,0,0,0,0,0,62,4256.5,4235.857143,8715.153846,0,0
3232267626,2809.515286,226.573813,0,0,0,0,0,0,0,0,367.264536,0.000837,5902.309753,0.604186,0.000343,0,0,0,3347.948004,6900.683258,2183.911911,0,652.285521,127.54724,0,0,1281.506159,439.116934,0,0.000671,447.33257,0,0,170.46588,0,0,0,0,0,0,0,0,0,0,44.402862,0,0,0,576.554479,0.662674,0,0,0,98.011279,2675.903682,0,37142.580645,1737.8,0,0,0,0,0,0,0,0,5798.92,193,54242.005698,13080,117.5,0,0,0,15243.267857,75088.458015,766.505882,0,36372.875,6662,0,0,6393.7,5655,0,222,10884.25,0,0,10537.2,0,0,0,0,0,0,0,0,0,0,3386.5,0,0,0,191702.75,7312,0,0,0,4611.111111,2248026.010101,0,0
3232267519,2978.775284,0,1139.620347,183.461641,108.06523,171.04071,0,0,0,0,254.661851,1203.755938,21340.225077,341.600715,179.829622,75.351067,0,0,3368.415187,1496.657652,0,0,453.337071,120.530116,0,78.262555,194.019695,260.93103,0,0,4.206296,0,0,658.076329,0,0,0,0,447.929579,0,0,0,0,0,220.490404,0,0,0,2018.849172,23.197696,0,0,28.935803,14.039266,99.075812,0,22607.994769,0,1825.678185,7708.000108,15190.597568,13129.320488,0,0,0,0,1305.198747,220892.1453,144080.844674,7646804.243941,68572.423024,1575.705122,0,0,7857.199525,278094.421934,0,0,56153.072396,23220.674809,0,2305.490218,324.489179,6393.343444,0,0,6135.757714,0,0,9015.467524,0,0,0,0,455.143092,0,0,0,0,0,7087.684301,0,0,0,17485.607173,8448.970984,0,0,480.743622,3553.010043,94128.640337,0,2
3232266793,4476.392028,186.516335,0,0,0,0,507.24759,0,0,0,151.848227,3512.421064,97575.933462,866.140689,2097.75473,0,0,0,12508.256079,3936.581602,0.042881,0,0,0,0,0,121.919182,852.590925,0.126314,0,291.164832,0,0,83.552,0,0,0,0,0,0,0,0,0,0,1402.377815,0,0,0,2541.239156,0,0,362.361207,0,241.695956,5007.688329,0,6617.041667,29217.666667,0,0,0,0,1916.9375,0,0,0,7373.090909,771240.26087,33406.351815,825775.181818,233190.928571,0,0,0,6659.210811,8205.672566,1733.666667,0,0,0,0,0,2269,4199.978723,201.25,0,5900.5,0,0,6552,0,0,0,0,0,0,0,0,0,0,2808.02439,0,0,0,9383.423077,0,0,74842.625,0,4465.4,229395.273684,0,0
3232266866,3933.813921,0,0,0,0,0,0,0,0,0,973.73121,0,10621.528168,0,0,0,0,0,6393.339967,190.31857,0,0,3629.047901,0,0,919.233578,0,0,0,0,640.825906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4525.578778,0,0,0,0,0,170.737418,0,5562.265487,0,0,0,0,0,0,0,0,0,17091.222222,0,4775.880952,0,0,0,0,0,7416.559322,28229.083333,0,0,59896.95614,0,0,2212.532787,0,0,0,0,9743.941176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24578.972222,0,0,0,0,0,160913,0,0
3232268437,2952.2111,285.697848,95.595066,0,0,0,338.848583,0,0,0,3289.28128,250.235557,21460.600283,0,0,0,0,0,3173.073929,1159.554402,0,0,7833.489452,412.666972,0,167.785549,6.355241,0,0,0,0.000395,0,0,0,0,0,0,0,0,0,0,0,0,0,275.789698,0,0,0,4560.492312,0,0,0,0,0,1996.05764,0,5117.451613,111317.333333,2331.5,0,0,0,919.401709,0,0,0,1560.255034,3388.5,6283.137291,0,0,0,0,0,8537.694444,76249.235294,0,0,70631.723077,5030.166667,0,1065.525641,2923,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,3131.8,0,0,0,10274.3125,0,0,0,0,0,71228.733333,0,0
3232267174,24778.144033,5998.449243,0,0,0,0,0,0,6119.910511,0,4070.8484,8661.432308,538242.704928,9593.253417,1193.526979,42.795712,0.000421,0.019875,55564.556587,19011.947559,86878.359777,0,103.563471,0.151183,0,0,35.390936,440.594436,0.476806,73.690488,0,0,0,25458.379546,0,129.254879,0,0,0,60578.383279,0,0,0,0,31602.453021,0,0,0,3695.859361,0,0,363.948537,0,985.776858,11776.427973,0,75925.772013,2480.003612,0,0,0,0,0,0,3716.128227,0,9369.046734,29997.879314,20888.987375,16046.965953,22008.357951,757.027293,4.407534,35.309618,18216.710037,1492829.529566,38438.423412,0,28383.911392,137.162942,0,0,599.364197,2513.077711,94.116149,5020.333857,0,0,0,3920.8189,0,1861.963446,0,0,0,13436.610239,0,0,0,0,255066.858692,0,0,0,8151.512891,0,0,3503.340102,0,8196.254047,262434.207262,0,1
3232268143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.501881,62.827725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4116.5,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3232267669,5570.376056,262.42529,586.757389,378.032849,3.151005,26.178026,14.453282,0,2226.60598,0,343.026575,1820.920964,24251.187023,2136.913383,174.747573,0,0,18.560329,12911.69788,8776.482704,0.000367,0,981.869456,0.000746,0,696.4406,146.827681,690.701938,0,0,831.078797,0,0,1954.236478,0,0,0,0,0,0,0,0,0,0,6617.279228,0,0,0,6410.885333,0,0,0.287874,642.84854,0,901.329275,0,10663.008105,55615.350358,7946.5803,10628.676355,2983.964103,4722.551055,1726.588919,0,131.002351,0,736.338194,89791.908789,11904.330887,176795.198711,117751.615513,0,0,1402.017132,33524.898387,45982.430076,63.451527,0,1497.03759,39.253839,0,1728.018238,5506.020521,4044.313606,0,0,2245.53304,0,0,4061.708147,0,0,0,0,0,0,0,0,0,0,30601.832356,0,0,0,11019.089719,0,0,105.882541,2916.497292,0,8282.735957,0,2
3232266515,0,0,0,0,0,0,0,0,5955.193142,0,46.742979,521.923176,18514.68326,466.151725,0,0,0,0,2748.25891,580.428417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805.819765,0,0,0,0,0,1919.137815,0,0,0,0,0,0,0,0,0,658196.217391,0,7655.5,2611.5,14178.271028,3824.5,0,0,0,0,9170.52381,7410.904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5843,0,0,0,0,0,843787,0,0
3232266514,451.143125,0,0,0,0,0,0,0,4512.591944,0,0,5688.157294,40141.17486,304.814885,816.910842,0,0,0,4205.913592,1351.561488,0,0,0,0,0,0,237.490391,1155.50843,0,0,0.000593,0,0,523.851153,0,0,0,0,0,1553.986066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308.483722,0,56902.269231,0,0,0,0,0,0,0,78965.190476,0,0,495015.151515,69557.503778,8196586.5,639265.888889,0,0,0,10851.952381,5968.686275,0,0,0,0,0,0,8060,5508.790698,0,0,344,0,0,11754.5,0,0,0,0,0,63637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294336.75,0,0
